,accuracy,final3_accuracy,loss,val_accuracy,val_final3_accuracy,val_loss,learning_rate
0,0.6791999936103821,0.3302150070667267,3.1026453971862793,0.6724583506584167,0.3846394419670105,1.8802528381347656,0.0010000000474974513
1,0.7415750026702881,0.3958997130393982,1.3377877473831177,0.4855083227157593,0.3244342803955078,2.411834716796875,0.0010000000474974513
2,0.7487999796867371,0.4161359965801239,1.0808557271957397,0.7054333090782166,0.40946313738822937,1.1535309553146362,0.0010000000474974513
3,0.769349992275238,0.44612523913383484,0.8859813213348389,0.7025666832923889,0.43268054723739624,1.136778473854065,0.0010000000474974513
4,0.7761750221252441,0.46981173753738403,0.843508780002594,0.746191680431366,0.4369226098060608,0.9197647571563721,0.0010000000474974513
5,0.7801499962806702,0.48261675238609314,0.8881190419197083,0.49316665530204773,0.3513903021812439,2.3003628253936768,0.0010000000474974513
6,0.7900750041007996,0.4998672306537628,0.8385300040245056,0.7436583042144775,0.46517401933670044,0.9637371301651001,0.0010000000474974513
7,0.7969750165939331,0.5172503590583801,0.7815419435501099,0.7774916887283325,0.49388477206230164,0.8131052851676941,0.0010000000474974513
8,0.8019000291824341,0.5270037055015564,0.7447651028633118,0.7914583086967468,0.5141846537590027,0.7899115085601807,0.0010000000474974513
9,0.7976999878883362,0.5291268229484558,0.8249084949493408,0.5914333462715149,0.40759730339050293,1.8825063705444336,0.0010000000474974513
10,0.8153749704360962,0.554073691368103,0.7746814489364624,0.7600499987602234,0.5135704278945923,0.8947233557701111,0.0010000000474974513
11,0.8181750178337097,0.5597798824310303,0.6918020248413086,0.8080499768257141,0.5495291352272034,0.7181111574172974,0.0010000000474974513
12,0.8170750141143799,0.558784544467926,0.6843401789665222,0.7512583136558533,0.49246346950531006,0.9427575469017029,0.0010000000474974513
13,0.8208749890327454,0.5682721734046936,0.6808969974517822,0.6791666746139526,0.45703786611557007,1.202318549156189,0.0010000000474974513
14,0.8162999749183655,0.5641587376594543,0.7492405772209167,0.812208354473114,0.5735085606575012,0.7648945450782776,0.0010000000474974513
15,0.8305749893188477,0.5902335047721863,0.6769298911094666,0.789900004863739,0.5394160747528076,0.7986629009246826,0.0010000000474974513
16,0.825950026512146,0.5820064544677734,0.6660374999046326,0.7813833355903625,0.5276222825050354,0.8393336534500122,0.0010000000474974513
17,0.8226249814033508,0.5809447169303894,0.7142027616500854,0.5508583188056946,0.38725271821022034,2.786219596862793,0.0010000000474974513
18,0.8266500234603882,0.5914942026138306,0.8103587031364441,0.7688500285148621,0.5085436105728149,0.9540671706199646,0.0010000000474974513
19,0.8327749967575073,0.5985271334648132,0.6940308213233948,0.8162583112716675,0.5816896557807922,0.7353007197380066,0.0010000000474974513
20,0.8437749743461609,0.6174362897872925,0.6196849346160889,0.652441680431366,0.3608814477920532,1.7491390705108643,0.0010000000474974513
21,0.8314499855041504,0.604166567325592,0.6977880597114563,0.6391833424568176,0.37900516390800476,1.5875786542892456,0.0010000000474974513
22,0.8583999872207642,0.6493497490882874,0.591640293598175,0.8188166618347168,0.5911881923675537,0.7297373414039612,0.0005000000237487257
23,0.8629999756813049,0.6594347357749939,0.5533573031425476,0.8336083292961121,0.6140648722648621,0.6423723697662354,0.0005000000237487257
24,0.8652250170707703,0.6623539328575134,0.5140052437782288,0.8331666588783264,0.6104003190994263,0.6344768404960632,0.0005000000237487257
25,0.8669250011444092,0.6685243844985962,0.5098100304603577,0.820941686630249,0.6020198464393616,0.6722275018692017,0.0005000000237487257
26,0.8674749732017517,0.6727704405784607,0.5103474855422974,0.8501583337783813,0.6378448605537415,0.5547789931297302,0.0005000000237487257
27,0.8708750009536743,0.6814624071121216,0.49679800868034363,0.6413166522979736,0.4674025774002075,1.43092679977417,0.0005000000237487257
28,0.8647249937057495,0.6756898760795593,0.5405483841896057,0.8034999966621399,0.5910623073577881,0.7536079287528992,0.0005000000237487257
29,0.878724992275238,0.7011014819145203,0.4834895431995392,0.8170750141143799,0.6049586534500122,0.7122899293899536,0.0005000000237487257
30,0.8804500102996826,0.7067410945892334,0.48206186294555664,0.8363249897956848,0.6328255534172058,0.6269931793212891,0.0005000000237487257
31,0.8817750215530396,0.7125135064125061,0.4796225130558014,0.8424916863441467,0.6530365943908691,0.6350873708724976,0.0005000000237487257
32,0.8928999900817871,0.7377253770828247,0.4479142129421234,0.8488749861717224,0.6667112112045288,0.6160274744033813,0.0005000000237487257
33,0.893750011920929,0.7453556060791016,0.4587452709674835,0.7449666857719421,0.5481374263763428,1.2039170265197754,0.0005000000237487257
34,0.9006749987602234,0.761677622795105,0.4532524347305298,0.8387583494186401,0.6635130047798157,0.6690569519996643,0.0005000000237487257
35,0.9105749726295471,0.7853636145591736,0.42031416296958923,0.8765583038330078,0.72174072265625,0.5243858695030212,0.0005000000237487257
36,0.9129499793052673,0.7929936647415161,0.4087514579296112,0.8389750123023987,0.679918646812439,0.7029466032981873,0.0005000000237487257
37,0.9187999963760376,0.8081210255622864,0.40883973240852356,0.809374988079071,0.6360683441162109,0.8281130790710449,0.0005000000237487257
38,0.9127500057220459,0.8027467131614685,0.4558270573616028,0.8674250245094299,0.7171434760093689,0.6143102049827576,0.0005000000237487257
39,0.9283000230789185,0.830878496170044,0.392090380191803,0.8450499773025513,0.7001675367355347,0.6517056226730347,0.0005000000237487257
40,0.9305750131607056,0.8369826078414917,0.3809684216976166,0.8727999925613403,0.7371326684951782,0.5851643681526184,0.0005000000237487257
41,0.9339249730110168,0.8466030955314636,0.37928226590156555,0.8964666724205017,0.7686717510223389,0.49001240730285645,0.0005000000237487257
42,0.9383000135421753,0.8597399592399597,0.35786980390548706,0.7276333570480347,0.532153308391571,1.346854329109192,0.0005000000237487257
43,0.9422249794006348,0.8650479912757874,0.3478394150733948,0.8429166674613953,0.6766022443771362,0.6928191781044006,0.0005000000237487257
44,0.933650016784668,0.8524416089057922,0.41524770855903625,0.7773666381835938,0.5760037899017334,1.1419883966445923,0.0005000000237487257
45,0.9419249892234802,0.870023787021637,0.3746304512023926,0.8566499948501587,0.7235325574874878,0.6642276048660278,0.0005000000237487257
46,0.9498999714851379,0.885814905166626,0.3378942012786865,0.765791654586792,0.5737161636352539,1.2571961879730225,0.0005000000237487257
47,0.9526500105857849,0.8931131362915039,0.32480257749557495,0.8058500289916992,0.6581379771232605,0.8706564903259277,0.0005000000237487257
