,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.2121666818857193,2.377385139465332,0.30040740966796875,2.232279062271118,0.0010000000474974513
1,0.33283331990242004,2.1197428703308105,0.3856481909751892,1.9983810186386108,0.0010000000474974513
2,0.38999998569488525,1.9108513593673706,0.3908332884311676,1.8457152843475342,0.0010000000474974513
3,0.40050002932548523,1.801480770111084,0.39831480383872986,1.7797341346740723,0.0010000000474974513
4,0.4034999907016754,1.7528102397918701,0.38249993324279785,1.804998755455017,0.0010000000474974513
5,0.40516671538352966,1.7117648124694824,0.40803709626197815,1.700729489326477,0.0010000000474974513
6,0.41700002551078796,1.6572540998458862,0.40727776288986206,1.6679757833480835,0.0010000000474974513
7,0.4233332872390747,1.6317366361618042,0.4199999272823334,1.6141387224197388,0.0010000000474974513
8,0.437999963760376,1.5728790760040283,0.4302963316440582,1.6055145263671875,0.0010000000474974513
9,0.45350003242492676,1.5302250385284424,0.4308888912200928,1.576339602470398,0.0010000000474974513
10,0.4673333466053009,1.4993633031845093,0.44288888573646545,1.535309076309204,0.0010000000474974513
11,0.4670000374317169,1.495399832725525,0.46588876843452454,1.4918478727340698,0.0010000000474974513
12,0.47766661643981934,1.448506474494934,0.4549259543418884,1.4929906129837036,0.0010000000474974513
13,0.5056667327880859,1.410400390625,0.489722341299057,1.4385613203048706,0.0010000000474974513
14,0.5043333768844604,1.3908796310424805,0.5032593607902527,1.4050949811935425,0.0010000000474974513
15,0.5216666460037231,1.3492136001586914,0.49961110949516296,1.3929105997085571,0.0010000000474974513
16,0.5198333859443665,1.337067723274231,0.5076295733451843,1.3864294290542603,0.0010000000474974513
17,0.5224999785423279,1.3270379304885864,0.5030925273895264,1.3662692308425903,0.0010000000474974513
18,0.5385000109672546,1.2877942323684692,0.4859260022640228,1.3944249153137207,0.0010000000474974513
19,0.5398333668708801,1.2803318500518799,0.4994257688522339,1.3621586561203003,0.0010000000474974513
20,0.5441666841506958,1.2666985988616943,0.5351480841636658,1.3064639568328857,0.0010000000474974513
21,0.5504999160766602,1.238901138305664,0.5105557441711426,1.3692752122879028,0.0010000000474974513
22,0.5483333468437195,1.2447642087936401,0.5247036814689636,1.31400465965271,0.0010000000474974513
23,0.5631666779518127,1.2101507186889648,0.5210555791854858,1.2992584705352783,0.0010000000474974513
24,0.5763332843780518,1.1945915222167969,0.5454074144363403,1.2620227336883545,0.0010000000474974513
25,0.5753333568572998,1.177284598350525,0.5280553698539734,1.2995188236236572,0.0010000000474974513
26,0.5690000653266907,1.1956788301467896,0.5303703546524048,1.2816441059112549,0.0010000000474974513
27,0.575666606426239,1.1677494049072266,0.5539630055427551,1.2586137056350708,0.0010000000474974513
28,0.5771666765213013,1.1773842573165894,0.5532593131065369,1.2372782230377197,0.0010000000474974513
29,0.5960000157356262,1.1390403509140015,0.5524813532829285,1.2393797636032104,0.0010000000474974513
30,0.5871666073799133,1.1386349201202393,0.5321110486984253,1.2894232273101807,0.0010000000474974513
31,0.5725000500679016,1.1851179599761963,0.5587038397789001,1.215985894203186,0.0010000000474974513
32,0.5971665382385254,1.1175881624221802,0.5565740466117859,1.2502450942993164,0.0010000000474974513
33,0.5983334183692932,1.119879126548767,0.5635554194450378,1.213828682899475,0.0010000000474974513
34,0.5930001139640808,1.1131923198699951,0.567240834236145,1.2015033960342407,0.0010000000474974513
35,0.6288332939147949,1.0648711919784546,0.5709255933761597,1.1794673204421997,0.0010000000474974513
36,0.6306666731834412,1.0442211627960205,0.5760741829872131,1.1806812286376953,0.0010000000474974513
37,0.6131667494773865,1.0670890808105469,0.5459259748458862,1.232638955116272,0.0010000000474974513
38,0.6228333711624146,1.054386854171753,0.5723890662193298,1.1923245191574097,0.0010000000474974513
