,accuracy,final3_accuracy,loss,val_accuracy,val_final3_accuracy,val_loss,learning_rate
0,0.6291875243186951,0.26967594027519226,4.229547023773193,0.20804861187934875,0.3287448585033417,4.342787265777588,0.0010000000474974513
1,0.7289375066757202,0.3725197911262512,2.3618972301483154,0.6826805472373962,0.38364070653915405,2.1119048595428467,0.0010000000474974513
2,0.7377499938011169,0.38673943281173706,1.6298993825912476,0.7054444551467896,0.3854353129863739,1.5589897632598877,0.0010000000474974513
3,0.7430624961853027,0.39318782091140747,1.3133320808410645,0.7208819389343262,0.39790546894073486,1.309506893157959,0.0010000000474974513
4,0.7480624914169312,0.4032737910747528,1.1518001556396484,0.7422778010368347,0.38798850774765015,1.1210370063781738,0.0010000000474974513
5,0.7521874904632568,0.4221229553222656,1.0822021961212158,0.7268333435058594,0.3942049741744995,1.1314321756362915,0.0010000000474974513
6,0.7648125290870667,0.4363425672054291,0.980522871017456,0.742430567741394,0.43076539039611816,1.0465272665023804,0.0010000000474974513
7,0.7640625238418579,0.4451059103012085,0.948236882686615,0.7382222414016724,0.4296919107437134,1.0034081935882568,0.0010000000474974513
8,0.765999972820282,0.4553571939468384,0.9604139924049377,0.7424930334091187,0.4349097013473511,1.0403871536254883,0.0010000000474974513
9,0.765375018119812,0.4604828357696533,0.9888466596603394,0.762374997138977,0.46168196201324463,1.0660724639892578,0.0010000000474974513
10,0.7823125123977661,0.4725528359413147,0.904688835144043,0.762541651725769,0.45352256298065186,0.9339479207992554,0.0010000000474974513
11,0.7852500081062317,0.4871031939983368,0.8454879522323608,0.7794861197471619,0.4752812087535858,0.8497087955474854,0.0010000000474974513
12,0.7899374961853027,0.4920635521411896,0.8002696633338928,0.7827083468437195,0.4746149480342865,0.8042206764221191,0.0010000000474974513
13,0.7940000295639038,0.5038029551506042,0.7673158645629883,0.7517083287239075,0.4693790078163147,0.8808684945106506,0.0010000000474974513
14,0.7978749871253967,0.5127314925193787,0.7496663928031921,0.7564722299575806,0.475669801235199,0.8837193846702576,0.0010000000474974513
15,0.8059999942779541,0.5287699699401855,0.7158657312393188,0.7907430529594421,0.5106756687164307,0.7736181020736694,0.0010000000474974513
16,0.796999990940094,0.512566089630127,0.7414291501045227,0.7503055334091187,0.4802398979663849,0.9733759760856628,0.0010000000474974513
17,0.8051249980926514,0.536210298538208,0.7387946248054504,0.7912916541099548,0.501350998878479,0.7827391624450684,0.0010000000474974513
18,0.8022500276565552,0.5274471044540405,0.750576376914978,0.7705416679382324,0.4633103311061859,0.8437966108322144,0.0010000000474974513
19,0.8068125247955322,0.5360449552536011,0.730557382106781,0.7865069508552551,0.5025719404220581,0.8080315589904785,0.0010000000474974513
20,0.8144375085830688,0.5484458208084106,0.6976541876792908,0.7908611297607422,0.5012397766113281,0.7783051133155823,0.0010000000474974513
21,0.8101249933242798,0.5489417910575867,0.7215845584869385,0.668465256690979,0.42639872431755066,1.5358312129974365,0.0010000000474974513
22,0.8040624856948853,0.5443121790885925,0.7963868379592896,0.7920833230018616,0.5200562477111816,0.8421463966369629,0.0010000000474974513
23,0.8165000081062317,0.5620039105415344,0.7420582175254822,0.8007152676582336,0.5289928913116455,0.7794467806816101,0.0010000000474974513
24,0.827875018119812,0.5770501494407654,0.6748017072677612,0.7986666560173035,0.527660608291626,0.772522509098053,0.0010000000474974513
25,0.8269374966621399,0.5795304179191589,0.6562850475311279,0.789222240447998,0.5254402756690979,0.7866687178611755,0.0010000000474974513
26,0.8194375038146973,0.5687831044197083,0.6871363520622253,0.7515694499015808,0.4841068387031555,1.0319174528121948,0.0010000000474974513
27,0.8193125128746033,0.5697752237319946,0.7262561321258545,0.769409716129303,0.514487087726593,0.9353073835372925,0.0010000000474974513
28,0.8264999985694885,0.5873016119003296,0.7104734778404236,0.8038541674613953,0.5388912558555603,0.7778961658477783,0.0010000000474974513
29,0.8272500038146973,0.5907738208770752,0.6988267302513123,0.7796805500984192,0.526217520236969,0.923546314239502,0.0010000000474974513
30,0.8175625205039978,0.5710978507995605,0.7774819135665894,0.7633749842643738,0.5136173963546753,0.9570642113685608,0.0010000000474974513
31,0.8341249823570251,0.601190447807312,0.7123232483863831,0.8031250238418579,0.5447749495506287,0.7806907296180725,0.0010000000474974513
32,0.8381875157356262,0.6066469550132751,0.6622843146324158,0.7284166812896729,0.48162761330604553,1.078543782234192,0.0010000000474974513
33,0.8299999833106995,0.6000331044197083,0.6801047921180725,0.8157291412353516,0.5600391626358032,0.721285879611969,0.0010000000474974513
34,0.8487499952316284,0.6281415820121765,0.6140720844268799,0.7797222137451172,0.5246448516845703,0.8582682609558105,0.0010000000474974513
35,0.8246874809265137,0.5927578806877136,0.7629637122154236,0.6920694708824158,0.4636990427970886,1.5084733963012695,0.0010000000474974513
36,0.8370000123977661,0.618220865726471,0.8259032368659973,0.7948958277702332,0.5288446545600891,0.8858078122138977,0.0010000000474974513
37,0.8453124761581421,0.6235119104385376,0.6830675601959229,0.7912153005599976,0.5394651293754578,0.862101674079895,0.0010000000474974513
38,0.8473125100135803,0.6347552537918091,0.6488475203514099,0.7976805567741394,0.5439423322677612,0.816022515296936,0.0010000000474974513
39,0.8499374985694885,0.6367394328117371,0.6333112716674805,0.8003888726234436,0.5442383885383606,0.7894183397293091,0.0010000000474974513
40,0.8455625176429749,0.6355820298194885,0.6448118686676025,0.8034513592720032,0.5501221418380737,0.7660250663757324,0.0010000000474974513
41,0.8532500267028809,0.6474868059158325,0.6111642122268677,0.8258610963821411,0.5894209146499634,0.6989635229110718,0.0010000000474974513
42,0.8535000085830688,0.6587302088737488,0.6338388323783875,0.8167153000831604,0.5694199204444885,0.7515017986297607,0.0010000000474974513
43,0.8506249785423279,0.6499670147895813,0.6521245241165161,0.7990347146987915,0.5537854433059692,0.8315684795379639,0.0010000000474974513
44,0.8481875061988831,0.6516205072402954,0.769648551940918,0.754277765750885,0.51256263256073,1.2460623979568481,0.0010000000474974513
45,0.8692499995231628,0.6893187761306763,0.6547988057136536,0.789263904094696,0.5547474026679993,0.8821466565132141,0.0010000000474974513
46,0.871749997138977,0.6946098208427429,0.601979672908783,0.7580694556236267,0.5202968120574951,1.10060453414917,0.0010000000474974513
47,0.8658750057220459,0.6853505373001099,0.6117245554924011,0.7872777581214905,0.543313205242157,0.9520304799079895,0.0010000000474974513
48,0.8705000281333923,0.697585940361023,0.6126874685287476,0.8215625286102295,0.5870150923728943,0.7396402359008789,0.0010000000474974513
49,0.8699374794960022,0.6979167461395264,0.5849135518074036,0.8344791531562805,0.599134087562561,0.6848294734954834,0.0010000000474974513
50,0.8794999718666077,0.7116400003433228,0.5533820390701294,0.7642847299575806,0.5356165170669556,0.9872074723243713,0.0010000000474974513
51,0.8828750252723694,0.7222221493721008,0.5403393507003784,0.8004027605056763,0.5704561471939087,0.8397395014762878,0.0010000000474974513
52,0.8778125047683716,0.7185846567153931,0.570919930934906,0.793381929397583,0.5698826313018799,0.8518584966659546,0.0010000000474974513
53,0.8966249823570251,0.7493386268615723,0.5022462606430054,0.8288055658340454,0.6033897995948792,0.7022584676742554,0.0010000000474974513
54,0.8899375200271606,0.7499999403953552,0.5207670331001282,0.5956041812896729,0.4271387457847595,2.183241367340088,0.0010000000474974513
55,0.8680624961853027,0.7109788656234741,0.7474787831306458,0.7428958415985107,0.5122112035751343,1.6358118057250977,0.0010000000474974513
56,0.9028124809265137,0.7731480598449707,0.5696792602539062,0.8308125138282776,0.6117708086967468,0.7596776485443115,0.0010000000474974513
57,0.902999997138977,0.7733134627342224,0.5133057832717896,0.7935000061988831,0.573711633682251,1.0603454113006592,0.0010000000474974513
58,0.8979374766349792,0.7671957015991211,0.5391117334365845,0.5169097185134888,0.3062461316585541,3.374368667602539,0.0010000000474974513
59,0.898312509059906,0.7695108652114868,0.55638587474823,0.8390555381774902,0.625036895275116,0.7030549049377441,0.0010000000474974513
60,0.9311875104904175,0.839946985244751,0.43718159198760986,0.8484166860580444,0.6436687707901001,0.6653721332550049,0.0005000000237487257
61,0.937874972820282,0.8553239703178406,0.4079013764858246,0.8514583110809326,0.644223690032959,0.6314379572868347,0.0005000000237487257
62,0.9403749704360962,0.8609458208084106,0.3909817039966583,0.8609235882759094,0.6618194580078125,0.5855069756507874,0.0005000000237487257
63,0.9476249814033508,0.875,0.3581239581108093,0.8600416779518127,0.662207841873169,0.584133505821228,0.0005000000237487257
64,0.9504374861717224,0.8827711939811707,0.33839938044548035,0.8525347113609314,0.6517724394798279,0.612503170967102,0.0005000000237487257
65,0.9464374780654907,0.8741732239723206,0.3404375910758972,0.8610347509384155,0.6597651243209839,0.564369261264801,0.0005000000237487257
66,0.942187488079071,0.8693782687187195,0.3550606966018677,0.8573541641235352,0.6582108736038208,0.5846397280693054,0.0005000000237487257
67,0.937749981880188,0.8617724776268005,0.3703726530075073,0.8355486392974854,0.6294037699699402,0.6854389905929565,0.0005000000237487257
68,0.9456250071525574,0.8763227462768555,0.3516668677330017,0.7394583225250244,0.5173921585083008,1.261457085609436,0.0005000000237487257
69,0.9528124928474426,0.8930224776268005,0.3210602104663849,0.8308194279670715,0.6208741068840027,0.7369872331619263,0.0005000000237487257
70,0.9511874914169312,0.8883928656578064,0.32121920585632324,0.8603264093399048,0.6629847884178162,0.5689563155174255,0.0005000000237487257
71,0.9566249847412109,0.9006282687187195,0.3003711998462677,0.8551458120346069,0.6566386222839355,0.5885865092277527,0.0005000000237487257
72,0.9558749794960022,0.9014551043510437,0.30704960227012634,0.8496388792991638,0.6409304141998291,0.6138839721679688,0.0005000000237487257
73,0.9571250081062317,0.9019509553909302,0.29761675000190735,0.8412916660308838,0.6421512961387634,0.650812029838562,0.0005000000237487257
74,0.9618750214576721,0.9126980304718018,0.27959442138671875,0.8319374918937683,0.624833345413208,0.7268866300582886,0.0005000000237487257
75,0.9567499756813049,0.9059193134307861,0.2966527044773102,0.8148680329322815,0.6053694486618042,0.7895275354385376,0.0005000000237487257
76,0.9666875004768372,0.9254297018051147,0.2738201320171356,0.8572777509689331,0.6626332998275757,0.5953242182731628,0.0002500000118743628
77,0.9746249914169312,0.9426257014274597,0.2479434758424759,0.8663889169692993,0.676102876663208,0.536046028137207,0.0002500000118743628
78,0.9748125076293945,0.9426257014274597,0.2405596375465393,0.8656250238418579,0.6758067011833191,0.5429388284683228,0.0002500000118743628
79,0.976687490940094,0.9459326863288879,0.2323118895292282,0.8658055663108826,0.6766207814216614,0.5403193235397339,0.0002500000118743628
80,0.9791250228881836,0.9508929252624512,0.22115769982337952,0.8644860982894897,0.6719769835472107,0.5440317392349243,0.0002500000118743628
81,0.9778125286102295,0.9503967761993408,0.21821267902851105,0.86697918176651,0.6751221418380737,0.5282893776893616,0.0002500000118743628
82,0.979562520980835,0.9530423879623413,0.21415789425373077,0.8645208477973938,0.6744741201400757,0.5426210165023804,0.0002500000118743628
83,0.9778749942779541,0.949404776096344,0.21351774036884308,0.8708124756813049,0.6828002333641052,0.5040077567100525,0.0002500000118743628
84,0.9781875014305115,0.9502316117286682,0.21443553268909454,0.8638055324554443,0.6725502610206604,0.5411733388900757,0.0002500000118743628
85,0.976812481880188,0.9475860595703125,0.21801945567131042,0.8576111197471619,0.6678323745727539,0.5725789070129395,0.0002500000118743628
86,0.9836875200271606,0.9614748954772949,0.19639620184898376,0.8719514012336731,0.6851871013641357,0.49727892875671387,0.0002500000118743628
87,0.9797499775886536,0.9535382390022278,0.20396527647972107,0.8506597280502319,0.6550657153129578,0.6027513146400452,0.0002500000118743628
88,0.9801250100135803,0.9556878805160522,0.2024959921836853,0.8548819422721863,0.662781298160553,0.591236412525177,0.0002500000118743628
89,0.9821875095367432,0.9594907760620117,0.19155658781528473,0.8210902810096741,0.6243897080421448,0.8182826638221741,0.0002500000118743628
90,0.9823125004768372,0.960648238658905,0.19299276173114777,0.8596736192703247,0.6711994409561157,0.5676911473274231,0.0002500000118743628
91,0.9821875095367432,0.9606479406356812,0.19170837104320526,0.8509166836738586,0.6553807258605957,0.6209049224853516,0.0002500000118743628
92,0.984125018119812,0.9656083583831787,0.18685171008110046,0.8690972328186035,0.6800806522369385,0.5056900978088379,0.0002500000118743628
93,0.9815000295639038,0.9584987163543701,0.19169695675373077,0.8587360978126526,0.6657415628433228,0.5675681829452515,0.0002500000118743628
94,0.9818750023841858,0.961970865726471,0.19272847473621368,0.7956666946411133,0.5991712212562561,0.9648903012275696,0.0002500000118743628
95,0.9721249938011169,0.9451057314872742,0.22878074645996094,0.7136805653572083,0.5163377523422241,1.3290371894836426,0.0002500000118743628
96,0.9791250228881836,0.9566798806190491,0.2082017958164215,0.6804583072662354,0.4823307693004608,1.787574052810669,0.0002500000118743628
97,0.984000027179718,0.967427134513855,0.19357292354106903,0.8359583616256714,0.6355645656585693,0.7181893587112427,0.0001250000059371814
98,0.984624981880188,0.9689154624938965,0.1922304332256317,0.8645902872085571,0.6747334599494934,0.5508394837379456,0.0001250000059371814
99,0.9880625009536743,0.9747021794319153,0.17632955312728882,0.859208345413208,0.6684062480926514,0.5775295495986938,0.0001250000059371814
100,0.987625002861023,0.9743717312812805,0.17797262966632843,0.8604652881622314,0.6704227328300476,0.5617958307266235,0.0001250000059371814
101,0.9873124957084656,0.9732142686843872,0.1726222187280655,0.8570486307144165,0.6653899550437927,0.5875361561775208,0.0001250000059371814
102,0.9881250262260437,0.9756945967674255,0.1710132509469986,0.8613125085830688,0.670996367931366,0.5654771327972412,0.0001250000059371814
103,0.9905624985694885,0.9804893136024475,0.16417202353477478,0.8674444556236267,0.6802656650543213,0.5289092659950256,0.0001250000059371814
104,0.992062509059906,0.9823080897331238,0.1572728455066681,0.8613402843475342,0.6721617579460144,0.5592138171195984,0.0001250000059371814
105,0.9893125295639038,0.9761903285980225,0.15980984270572662,0.8578055500984192,0.664686918258667,0.5846355557441711,0.0001250000059371814
106,0.9896875023841858,0.9783399701118469,0.16172562539577484,0.8697916865348816,0.6822641491889954,0.5114188194274902,0.0001250000059371814
107,0.9921249747276306,0.9839615821838379,0.1549454629421234,0.8654166460037231,0.677379310131073,0.5383431911468506,6.25000029685907e-05
108,0.9931874871253967,0.9856148958206177,0.15061911940574646,0.8664513826370239,0.6793034672737122,0.5282537937164307,6.25000029685907e-05
109,0.9936249852180481,0.986607015132904,0.14777062833309174,0.8711180686950684,0.6848913431167603,0.5030935406684875,6.25000029685907e-05
110,0.9935625195503235,0.9862765669822693,0.14689591526985168,0.8685208559036255,0.6814128756523132,0.5177911520004272,6.25000029685907e-05
111,0.9932500123977661,0.986111044883728,0.14568595588207245,0.8706041574478149,0.6842434406280518,0.505212664604187,6.25000029685907e-05
112,0.9934375286102295,0.9864417314529419,0.14411962032318115,0.8695416450500488,0.6826156973838806,0.5091210603713989,6.25000029685907e-05
113,0.9943749904632568,0.9874337911605835,0.1421440690755844,0.8647569417953491,0.6758810877799988,0.5381326079368591,6.25000029685907e-05
114,0.9938125014305115,0.9871030449867249,0.14457489550113678,0.8698194622993469,0.6825228929519653,0.5101834535598755,6.25000029685907e-05
115,0.9943125247955322,0.9869377017021179,0.1414228081703186,0.8720694184303284,0.6862784028053284,0.4968102276325226,6.25000029685907e-05
116,0.9945625066757202,0.9890871047973633,0.1397257298231125,0.8684791922569275,0.6812646985054016,0.5170456767082214,6.25000029685907e-05
117,0.9937499761581421,0.987433910369873,0.14065207540988922,0.8710625171661377,0.6842803955078125,0.5008699893951416,6.25000029685907e-05
118,0.9934999942779541,0.9871031045913696,0.14277929067611694,0.8712430596351624,0.684391438961029,0.5024660229682922,6.25000029685907e-05
119,0.9936249852180481,0.9864416122436523,0.13966313004493713,0.8649166822433472,0.6753441095352173,0.534611165523529,6.25000029685907e-05
120,0.9947500228881836,0.9885911345481873,0.13655680418014526,0.8704652786254883,0.6828746795654297,0.5043172240257263,6.25000029685907e-05
121,0.9946874976158142,0.9897485375404358,0.13587039709091187,0.8729444742202759,0.6873155236244202,0.4900955259799957,6.25000029685907e-05
122,0.9949374794960022,0.9894179105758667,0.13472074270248413,0.871222198009491,0.6844843626022339,0.49990206956863403,6.25000029685907e-05
123,0.9951249957084656,0.9900792837142944,0.13407433032989502,0.8708194494247437,0.6844844818115234,0.49994102120399475,6.25000029685907e-05
124,0.9950624704360962,0.9890872836112976,0.1327335089445114,0.8722430467605591,0.6863530874252319,0.49426525831222534,6.25000029685907e-05
125,0.9953749775886536,0.9902447462081909,0.13180632889270782,0.871590256690979,0.6855942010879517,0.49957624077796936,6.25000029685907e-05
126,0.995437502861023,0.9905754327774048,0.13038870692253113,0.871256947517395,0.6847062110900879,0.49879100918769836,6.25000029685907e-05
127,0.995437502861023,0.9900792837142944,0.1297847479581833,0.8724235892295837,0.6861494183540344,0.4933163523674011,6.25000029685907e-05
128,0.9948124885559082,0.9894179701805115,0.13005970418453217,0.8631250262260437,0.6735679507255554,0.5454088449478149,6.25000029685907e-05
129,0.9951249957084656,0.9895832538604736,0.12861528992652893,0.8669583201408386,0.6790446639060974,0.5212474465370178,6.25000029685907e-05
130,0.9955000281333923,0.9907405972480774,0.12667492032051086,0.8718541860580444,0.6859272122383118,0.49583110213279724,6.25000029685907e-05
131,0.9951249957084656,0.9895833134651184,0.12844699621200562,0.8692430257797241,0.6815789937973022,0.5107880234718323,6.25000029685907e-05
132,0.995312511920929,0.9910711646080017,0.12614457309246063,0.8717986345291138,0.6858533620834351,0.49727821350097656,3.125000148429535e-05
133,0.9962499737739563,0.9915672540664673,0.12311359494924545,0.8715139031410217,0.685594379901886,0.4982188642024994,3.125000148429535e-05
134,0.9959375262260437,0.9914017915725708,0.12381980568170547,0.8721528053283691,0.6862231492996216,0.4959191083908081,3.125000148429535e-05
135,0.9963750243186951,0.9925596714019775,0.12310469150543213,0.8710277676582336,0.6849464774131775,0.5010772943496704,3.125000148429535e-05
136,0.9965000152587891,0.9927246570587158,0.12153953313827515,0.8697847127914429,0.6833001375198364,0.5070985555648804,3.125000148429535e-05
137,0.9957500100135803,0.9912365674972534,0.12448154389858246,0.8678749799728394,0.6806358695030212,0.5188816785812378,3.125000148429535e-05
138,0.9956250190734863,0.9915671944618225,0.12256067991256714,0.8721110820770264,0.6864452958106995,0.4946841895580292,3.125000148429535e-05
139,0.9961249828338623,0.9922286868095398,0.12265476584434509,0.8704583048820496,0.6838369965553284,0.5019647479057312,3.125000148429535e-05
140,0.9956874847412109,0.9915672540664673,0.12266116589307785,0.8732846975326538,0.6885356903076172,0.48887699842453003,3.125000148429535e-05
141,0.9957500100135803,0.9922288656234741,0.12092643231153488,0.8693403005599976,0.6817086338996887,0.5096924304962158,3.125000148429535e-05
142,0.9953749775886536,0.9902446269989014,0.1230597048997879,0.8719860911369324,0.6858344078063965,0.4953007698059082,3.125000148429535e-05
143,0.9956874847412109,0.9917327761650085,0.12220266461372375,0.8658263683319092,0.6772499680519104,0.5285582542419434,3.125000148429535e-05
144,0.9959375262260437,0.9918981194496155,0.12207242101430893,0.8698958158493042,0.6831521987915039,0.5055752396583557,3.125000148429535e-05
145,0.9958750009536743,0.9914019703865051,0.11931408196687698,0.8727430701255798,0.6874632239341736,0.48994210362434387,3.125000148429535e-05
146,0.9965000152587891,0.992559552192688,0.11792895942926407,0.8718472123146057,0.6856310963630676,0.4972161054611206,3.125000148429535e-05
147,0.9966874718666077,0.9932209253311157,0.11757175624370575,0.870513916015625,0.6842992305755615,0.5034213066101074,3.125000148429535e-05
148,0.9962499737739563,0.9923941493034363,0.1181124597787857,0.8731111288070679,0.6879437565803528,0.48872828483581543,3.125000148429535e-05
149,0.9963124990463257,0.9925593733787537,0.11744733154773712,0.8684653043746948,0.6813017129898071,0.5145490169525146,3.125000148429535e-05
